dimension_a,dimension_b,cooccurrence_count,city_balanced_joint_probability,ppmi
D138,D272,483,0.0012777648683374645,0.2799904957369086
D141,D332,1264,0.003345581749063382,0.2798824154641694
D245,D372,35786,0.09436016067536808,0.27969205474433895
D009,D105,900,0.0023570778821642995,0.27954621715968503
D106,D446,237,0.0006223297777281093,0.2790334371628975
D315,D419,2658,0.0070054471443054475,0.27900920690570385
D113,D361,17030,0.04476149764934827,0.2789820285366575
D163,D454,5986,0.015882850089810142,0.2788567688826753
D048,D437,13324,0.03502608137887425,0.2788339262100991
D143,D471,14925,0.03933605999196673,0.27871725194686775
D179,D449,5931,0.015563588555158298,0.2786767348205074
D119,D426,1542,0.004096639851936498,0.2784481222722679
D180,D382,564,0.0014810186827405268,0.2784205341567161
D182,D252,914,0.0024058915189576822,0.2783542592526498
D179,D413,4316,0.011321457202558142,0.2782644803091038
D141,D155,505,0.001328916592888762,0.27822344592479376
D348,D476,234,0.000627492246903359,0.27792387211785813
D154,D450,8457,0.022323110766623824,0.27781157229365355
D045,D450,1364,0.0035925837214924616,0.2777156990580858
D105,D366,910,0.002401242031849174,0.2776448940308654
D385,D471,939,0.0024727861827346475,0.2773434986015853
D168,D335,24364,0.06411012502271916,0.2771796056587134
D148,D412,1087,0.002866139289091462,0.2769982794798213
D159,D269,1262,0.0033207871001417343,0.2769178189400142
D089,D498,2428,0.006418230606656452,0.27690351751104614
D005,D319,1158,0.003048123188418528,0.2768377857342927
D209,D477,783,0.002059005115735203,0.27646899148219584
D163,D324,601,0.001593613762410364,0.27626043573280074
D164,D182,1259,0.0033123795379039252,0.27618344363055425
D342,D382,652,0.0017134939487192496,0.27613382440573114
D293,D300,807,0.0021245041314936763,0.2760473335559029
D033,D450,197,0.0005190128423760999,0.2759464023412988
D207,D386,934,0.0024794183874318992,0.2759257759133271
D044,D386,556,0.0014729881364994874,0.2759240289285594
D293,D430,1849,0.004865173020786972,0.2758209698251253
D031,D361,25629,0.06753388493161708,0.2758047248601535
D245,D294,3311,0.008695296005165306,0.275730244219107
D396,D471,615,0.0016282917710807626,0.2757146741907683
D113,D476,10877,0.028596218423113006,0.2757058337991801
D342,D419,14146,0.03715872449877953,0.275693583999881
D122,D178,326,0.0008594614139966722,0.2756340972909826
D171,D399,981,0.002606203059076207,0.275617782804849
D115,D128,373,0.0009873019172257351,0.2754936224063917
D164,D295,1789,0.00475186369810695,0.2754346892658165
D266,D458,5340,0.014079648173952235,0.27529737025294565
D278,D305,578,0.001526565155462823,0.27515244061352057
D089,D455,6866,0.01804148168174435,0.2747715203798174
D077,D418,500,0.0013162153138557803,0.2746932901401309
D344,D496,1147,0.0030173180808427923,0.2746121236357503
D192,D413,307,0.0008046455218616454,0.27450315235715406
D069,D089,288,0.0007655814306445086,0.27436510539396225
D016,D105,1622,0.004269127207002365,0.27429758405181676
D142,D477,2719,0.007150228940396939,0.2742942771309865
D399,D436,1114,0.002948421200145304,0.2741715068403705
D163,D494,322,0.0008515036732241087,0.27376165513588413
D061,D502,270,0.0007323473864379171,0.2736678299585163
D186,D499,8077,0.021305092727607482,0.2736303748673245
D386,D466,924,0.002456399917621034,0.27325266451591085
D029,D105,343,0.0009450622326018526,0.2732447499470286
D250,D315,676,0.0017823483569598332,0.2731848315564613
D142,D429,1588,0.004190618082955211,0.2731102909116818
D031,D372,33885,0.0894043460040566,0.27308359062940535
D015,D400,218,0.0005824515756351079,0.2730715507972473
D180,D272,425,0.0011176778389926907,0.27304886973418124
D060,D269,332,0.0008717864309623767,0.27296785504718785
D335,D410,774,0.0020421306890515945,0.27290800095321177
D392,D419,893,0.002342910982264099,0.27288124419885557
D278,D491,5983,0.015821694091021757,0.2728796768568608
D201,D337,224,0.0005870315523770067,0.2725658306962202
D163,D191,1682,0.004422411840294339,0.27255789285524895
D067,D124,3307,0.008684470172544825,0.2724360682593391
D313,D503,1601,0.004248331916111477,0.2722080800593618
D084,D179,222,0.000583290065528212,0.27212493464150045
D163,D298,4161,0.011092317455902183,0.2721126910730971
D089,D274,1094,0.002887987521732629,0.27205339264921397
D342,D413,6918,0.018159340959991856,0.2720415482754321
D450,D456,6886,0.01837163626672636,0.2720093209915162
D089,D182,4121,0.010831578294250938,0.2720010666817767
D397,D436,518,0.0013591173918230208,0.27178437884548606
D105,D217,2004,0.005279839754393779,0.27165729573591174
D168,D449,10257,0.026925825814860294,0.2716566323657886
D455,D505,248,0.0006524663750801714,0.2713741198330536
D053,D335,606,0.0016171979411677229,0.2713710567737304
D048,D178,3569,0.009382352295834387,0.2712634529666177
D101,D337,18984,0.050023558716284944,0.27122296668094015
D033,D089,197,0.0005179300745456918,0.27120490454283386
D252,D353,1096,0.0028819852251706227,0.2709964514556693
D336,D449,36144,0.09493029607559482,0.2706741932356233
D418,D466,1632,0.0043462082923965435,0.270631686702114
D293,D335,14426,0.03803704721173532,0.270582388529402
D294,D433,216,0.0005660364975516128,0.2705601542878049
D171,D426,1595,0.004250687763448841,0.2704367923934268
D031,D233,4175,0.010981393236690135,0.27041352689719217
D413,D499,1846,0.004872180543742449,0.27030621223096757
D119,D328,698,0.001840114296992132,0.27018023842219197
D031,D342,19789,0.05216018058825548,0.2695662761710069
D179,D364,2402,0.006308979373372468,0.269555723966313
D042,D236,3387,0.00893347707982121,0.2692961041728943
D163,D311,320,0.0008527156569000265,0.269135004569925
D031,D433,1907,0.005036907198225354,0.2690868617628116
D114,D436,7175,0.01887515541174766,0.268824378554552
D142,D213,835,0.0022076176885528044,0.26881774681880716
D278,D433,451,0.0011906740112000225,0.26880823675138843
D105,D180,46400,0.12211423664266158,0.2687335104342953
D168,D394,1739,0.004567491526022651,0.2686146042591259
D427,D471,465,0.0012342132157475698,0.2685597000269056
D335,D336,85168,0.22482496754890585,0.2684973098681913
D061,D496,1219,0.0032250943233056223,0.26848691475677905
D115,D318,463,0.0012354495494142667,0.2684249395013428
D336,D382,2470,0.006489238998798984,0.2684207666270148
D113,D212,7002,0.01840733735297218,0.2684030759842741
D349,D471,200,0.0005278574117706534,0.26836041557137497
D131,D192,515,0.0013621899404560947,0.26815051540815266
D395,D438,1655,0.0043546184369106945,0.26811347056056306
D455,D458,2257,0.005929978485993866,0.2680560164884499
D332,D429,1013,0.0026903742661826737,0.26796931485858827
D450,D503,49696,0.13167470041901327,0.26782976827271193
D256,D418,986,0.002625629390523005,0.26781044998386433
D316,D426,284,0.000761244711445449,0.26777874063973606
D005,D465,224,0.0005908798748058889,0.2673896945896091
D141,D471,37703,0.09954901203506941,0.2673153768042604
D180,D476,10016,0.02635906509351807,0.26730230106852554
D067,D209,214,0.0005627478408490213,0.26711462683419607
D337,D438,9581,0.025174202865177145,0.26697898704996487
D042,D341,314,0.0008388125705465218,0.26696024522219436
D458,D491,10509,0.027637768064777794,0.26690811296581207
D031,D098,7926,0.02105278645692519,0.26681157592778987
D011,D511,331,0.0008925126954360779,0.2667617903430285
D313,D458,465,0.0012259576453143956,0.2666703755115395
D141,D326,346,0.000938320515760471,0.26665907572776265
D025,D113,6776,0.017884130565091142,0.26664263872349625
D163,D218,395,0.0010419053755997907,0.2665695342855608
D106,D256,823,0.0021642636793470366,0.26651949689852983
D454,D456,784,0.002095546885789684,0.26649970844248777
D092,D329,3605,0.009683474032560946,0.2664944614068724
D104,D502,195,0.0005267101902910749,0.2664888254141691
D221,D479,2354,0.006207133986282583,0.2663789268889561
D191,D471,2265,0.005955650167793252,0.26636376741029155
D335,D420,406,0.0010677845471883808,0.2663634599056162
D212,D318,1457,0.0038651882897044764,0.26630859082742364
D250,D300,318,0.0008365835047054634,0.2661481181402715
D109,D436,193,0.0005086545096888418,0.26607558573063017
D060,D342,340,0.0008920437415320694,0.2660611495795234
D098,D322,205,0.0005435663453522349,0.2659534267813321
D132,D429,2353,0.006216913165640845,0.2658327970724087
D213,D372,9709,0.025567691887625563,0.26568831007877963
D175,D393,406,0.0010730151623239985,0.26555795633279966
D098,D236,5472,0.014418104460047392,0.26547914877960294
D305,D454,350,0.0009211530204921129,0.2654642742234784
D103,D495,200,0.000525619609420841,0.26545204629545466
D131,D366,197,0.0005182959404700616,0.26525047026269405
D003,D503,933,0.0024699936531968453,0.2652252241154195
D199,D337,697,0.0018336192070681964,0.2651913913251688
D131,D412,2493,0.006592357062350512,0.26515841768649845
D266,D293,5830,0.015407583498679992,0.2651573834297013
D090,D138,4930,0.013089408158858513,0.26510963303087864
D212,D337,14067,0.036998431011625144,0.2651070489797385
D144,D479,1531,0.004067289118114369,0.2650674513102497
D178,D180,8565,0.022564461737249363,0.26473198468026843
D078,D372,740,0.001942578991009801,0.2646512097503628
D177,D212,690,0.001810509658625384,0.26463293063062643
D031,D471,55981,0.1480764140911553,0.26446784514173194
D092,D157,1065,0.0028134428906568406,0.2643611521515357
D090,D279,1014,0.0027049839754327534,0.264312326584188
D325,D418,18005,0.04774691311619909,0.26426510212483795
D044,D157,362,0.0009548039557225849,0.264128132856915
D031,D479,9317,0.024859227028650423,0.26408761960965466
D084,D503,712,0.001882500703037592,0.2639233995304499
D057,D141,277,0.0007339833621960233,0.26391592974216377
D373,D496,411,0.0010963232620093113,0.26387805752225024
D186,D457,1094,0.002886031512602213,0.2637523513080912
D090,D450,8858,0.02351200331641763,0.26362889251176824
D049,D343,241,0.0006366220168768251,0.26352269153071883
D148,D474,3645,0.009580073791997911,0.2634863894510435
D217,D252,204,0.0005371552101127808,0.2634775152107016
D106,D154,8062,0.02121098187684215,0.2633513761424538
D336,D434,2410,0.006368028605098397,0.26332667573720886
D186,D407,839,0.0022067009134816,0.26330047751700564
D164,D336,28512,0.0757238834719769,0.263299415948036
D182,D395,750,0.0019741092384302824,0.26327615997627735
D329,D373,1683,0.004504922019985662,0.2632683898221648
D143,D491,6641,0.017484536722511535,0.2632410219265699
D119,D505,1046,0.002777826711961969,0.2632402245604756
D335,D395,7216,0.019065429268411038,0.26304675374144065
D007,D213,212,0.0005619282984779544,0.26291278141902746
D140,D474,997,0.00263058095318064,0.2628909085780015
D417,D418,1541,0.004101583743871919,0.2628783606587507
D179,D456,2435,0.006418174133965958,0.26265587237117705
D114,D337,9631,0.025385267798521988,0.2626181285221416
D379,D442,379,0.0010034143917006925,0.2624474460114262
D308,D429,681,0.0018091830788265133,0.26236572601955355
D274,D451,381,0.001004281863524119,0.26232546920276806
D119,D139,690,0.0018219269530206248,0.26231568013096634
D175,D474,2646,0.0069970395827885805,0.2623142942511927
D417,D479,357,0.000954891123099516,0.26204050132706963
D078,D418,886,0.0023289467658882423,0.26198808895191505
D447,D471,1181,0.0031128590787513817,0.2617822198474981
D216,D356,1956,0.005183966787080631,0.26162396685787226
D212,D437,19669,0.051741498549544955,0.2615001134441888
D394,D430,326,0.000855663947398547,0.26132699546472066
D105,D326,1407,0.003781820207652818,0.26119527805265896
D148,D178,3553,0.009354610986437995,0.2611595534293978
D141,D159,1213,0.003189026841849431,0.2611586833633125
D011,D274,674,0.0017770482779747917,0.261070193866519
D114,D419,5124,0.013499821782756608,0.2608908186615385
D236,D418,27673,0.07297327171361864,0.26053650559994446
D021,D025,625,0.0016580943874160913,0.2604734082994901
D057,D329,759,0.0020178016803016133,0.26039004751861267
D270,D336,30315,0.07990065549491657,0.26034106109420674
D149,D270,407,0.0010686287157545727,0.26027617276986886
D180,D366,204,0.0005358519601883178,0.26010401443671344
D385,D474,236,0.0006206917747275493,0.2599522034821979
D105,D135,371,0.0009809742081673207,0.2597862462722865
D131,D344,1491,0.003921896911961172,0.2590959460030379
D157,D359,771,0.0020261080147599133,0.2590122710181396
D061,D098,773,0.0020466754204744348,0.2589670422867272
D350,D471,239,0.000627589152526016,0.25895104572631966
D016,D418,861,0.002270023129515835,0.2585127186930847
D056,D375,628,0.0016522519446387572,0.2584135747893206
D316,D336,11573,0.030793743080590942,0.2582394323954718
D216,D471,14869,0.03914379697264965,0.2581348873810595
D251,D356,332,0.0008763913022190336,0.2580106689723523
D246,D386,718,0.0019205656744495092,0.25793479306674694
D182,D364,634,0.0016638760001514534,0.25769316784726537
D019,D031,2155,0.005700214942852194,0.2572404210926563
D203,D412,219,0.0005838503767821138,0.2572048205157603
D293,D491,11482,0.03024528852208688,0.2568081106364026
D213,D474,4088,0.01075317264522267,0.2563852913665736
D265,D356,396,0.0010416415801943171,0.2561869025006128
D213,D393,625,0.0016450777412871918,0.25616843300619724
D011,D400,404,0.0010831082331524873,0.2561137101287652
D005,D106,4039,0.010637288052022863,0.25609533216681396
D114,D449,3448,0.009058261777552042,0.2558908648540601
D060,D372,577,0.0015144813723744286,0.2558198389176133
D404,D476,1161,0.0030563627126961837,0.2556485156523209
D144,D335,5095,0.013467189992944172,0.25564466642732064
D213,D289,2410,0.006377585479047067,0.2556123731236041
D011,D458,8925,0.023475665129625376,0.25540901386234055
D042,D458,2032,0.005352785304858055,0.25533927566295966
D410,D418,985,0.0025984523399171086,0.25528251642029004
D031,D252,7652,0.020186600086335153,0.2552232106036486
D171,D354,1075,0.002871713958762595,0.25518603693039904
D181,D235,508,0.0013331895948815212,0.25517532335755155
D163,D279,5880,0.01569030686039644,0.25507765924958803
D281,D336,2035,0.005338648176361439,0.2550699951755469
D190,D418,2140,0.005657628247911246,0.254719853408251
D042,D142,510,0.0013501333633497675,0.2544035034462825
D336,D421,533,0.0014003723527310037,0.2543263528957466
D186,D369,3499,0.009245905766259709,0.254226834538247
D212,D313,423,0.0011120204299789967,0.2541604650448827
D180,D461,1277,0.0033593154045177334,0.25415651334092443
D119,D141,15413,0.04068127624556067,0.2541451802695802
D025,D210,384,0.0010441978874243757,0.25414133439055486
D379,D450,686,0.0018151093615809055,0.2540475375854437
D131,D163,24313,0.06422487309476682,0.2538068114524537
D375,D382,348,0.0009167880281531459,0.2537605159364762
D089,D339,572,0.001504353642451945,0.25364828630078795
D168,D491,19249,0.05062439415583828,0.2533806752121256
D031,D256,672,0.0017809534480524578,0.25302904398525033
D278,D303,326,0.0008605589993971073,0.25296306936081625
D210,D496,481,0.0012713250489993968,0.2529082480555681
D289,D316,1290,0.0034600214595695896,0.2525613139827635
D089,D361,31704,0.08345992962822016,0.25254578288954554
D294,D413,1078,0.002829877201522326,0.25217129328440574
D269,D391,276,0.0007243516313745641,0.25211505787266136
D114,D461,542,0.0014268115751490777,0.2521039695715349
D394,D502,227,0.0005993029402428042,0.2520967714879123
D246,D503,1250,0.0033261997074916865,0.2520003400347561
D105,D361,68466,0.1803182818820356,0.25198557315474024
D132,D419,3042,0.00802875507519129,0.25193825967318306
D020,D147,210,0.0005530384301059809,0.2516614743544499
D114,D495,1089,0.0028724073701035754,0.25143170180067653
D080,D471,1542,0.004065081775035608,0.2513432414599268
D093,D164,585,0.0015530895802319318,0.251256968871099
D119,D268,376,0.0009943557904209172,0.2512274083060626
D015,D138,7926,0.020925978650374516,0.2511667050492875
D052,D503,1632,0.004309566936604773,0.2511528880427351
D031,D150,290,0.0007638578073815341,0.25090045965637237
D168,D321,217,0.0005719657912166647,0.25089151435090123
D138,D147,301,0.0008026490643853352,0.25086361986912653
D178,D486,220,0.0005785424326432268,0.2507949675527335
D161,D461,928,0.0024453319707980156,0.25052497874616975
D449,D471,26653,0.07004370762213867,0.2504627998787902
D436,D464,1770,0.004647902230032178,0.2503972461989419
D174,D178,764,0.00200328483747944,0.2503590179614501
D082,D418,4148,0.011028827326200787,0.25015950406351806
D056,D163,2416,0.006367570457759728,0.25001545083018306
D067,D503,10016,0.0264491173814546,0.24978330434121032
D325,D498,841,0.002243483317666077,0.24968597203949888
D353,D477,3614,0.00948313169419486,0.24968020639061464
D090,D190,374,0.000990536046572471,0.2496666699533826
D318,D429,2042,0.0054774219893445044,0.24952614479128263
D140,D503,2735,0.007255339062413065,0.24948333659959324
D025,D177,663,0.001742539603009785,0.24926903531204497
D336,D366,889,0.0023463634036420306,0.2491648727934492
D119,D212,8697,0.022926810146769235,0.24909377857518475
D167,D272,264,0.000700186592329692,0.2490265622930249
