gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
243,city_unique_1city,1,车辆,车辆,Manila,马尼拉,0.00061968537,5.4274631,0,0.00061968537,0.39551134,2.1670692,Manila,0,0,0,0,1.0629252e-06,0.0003210034,0.00016262755,2.3384354e-05,8.3971088e-05,0.00012967687,2.869898e-05,0.00061968537,0,0,0,0,0.0093095422,2.8114817,1.42436,0.20480993,0.73545383,1.1357641,0.25135764,5.4274631
244,regional_3to5cities,4,植被,树冠,Amsterdam,阿姆斯特丹,0.014441964,5.7476645,0,0.014441964,0.56572109,1.5568736,Amsterdam|Paris|Sydney|CapeTown,6.4838435e-05,0.00025297619,0.014441964,0.00059842687,0.012597789,8.9285714e-05,2.2321429e-05,0.0018877551,0,4.2517007e-06,0.00018282313,9.5663265e-06,0.025804632,0.10068037,5.7476645,0.23816406,5.0137131,0.035534248,0.0088835619,0.75129552,0,0.001692107,0.072760602,0.0038072408
245,core_universal_12cities,12,建筑立面,住宅·楼房,NewDelhi,新德里,0.0030569728,1.2916651,0.0015104167,0.0030569728,0.0070226293,3.5597866,NewDelhi|HongKong|Singapore|Paris|Dhaka|Jakarta|MexicoCity|Amsterdam|SaoPaulo|Manila|Sydney|CapeTown,0.0027752976,0.0027476616,0.0021417942,0.0015104167,0.0027455357,0.0021130952,0.0023660714,0.0017772109,0.0024883078,0.0025818452,0.0030569728,0.0020960884,1.1726487,1.1609716,0.90497399,0.63819754,1.1600734,0.89284779,0.99973801,0.75092631,1.0513867,1.0909091,1.2916651,0.88566189
246,city_unique_1city,1,路面·道路,车行道,Dhaka,达卡,0.00089392007,5.6348408,1.0629252e-06,0.00089392007,0.36386071,2.2805355,Dhaka,2.1258503e-05,5.2083333e-05,1.0629252e-06,0.00022321429,0.00017963435,2.1258503e-06,1.0629252e-06,1.4880952e-05,0.00038584184,0.00089392007,4.4642857e-05,8.3971088e-05,0.13400335,0.32830821,0.0067001675,1.4070352,1.1323283,0.013400335,0.0067001675,0.093802344,2.4321608,5.6348408,0.28140703,0.52931323
247,near_core_9to11cities,10,建筑立面,建筑·结构,NewDelhi,新德里,0.011788903,3.5448662,0.00010629252,0.011788903,0.18361188,2.9267208,NewDelhi|HongKong|Jakarta|Manila|SaoPaulo|Dhaka|Singapore|MexicoCity|Paris|Sydney,0.0076318027,0.001477466,0.00041772959,0.00010629252,0.0012670068,0.0028369473,0.0013222789,0.00070578231,0.0055814201,0.0022969813,0.011788903,0.004474915,2.2948462,0.44426688,0.12560927,0.031961646,0.38098282,0.85305633,0.39760288,0.21222533,1.678306,0.69069117,3.5448662,1.3455853
248,near_core_9to11cities,10,路面·道路,路口·人行道,Sydney,悉尼,0.026113946,3.0428536,0.00016156463,0.026113946,0.1879081,2.911319,Sydney|Paris|CapeTown|Singapore|HongKong|Amsterdam|MexicoCity|SaoPaulo|Manila|Jakarta,0.010982143,0.011899447,0.0083864796,0.016839923,0.017592474,0.0019706633,0.0061352041,0.026113946,0.00076211735,0.00016156463,0.00034013605,0.0018005952,1.2796631,1.3865494,0.9772108,1.9622244,2.0499133,0.22962596,0.71488729,3.0428536,0.088803567,0.018825861,0.039633391,0.20980926
249,accessory_6to8cities,6,路面·道路,路口·人行道,Manila,马尼拉,0.0034268707,4.5806299,5.8460884e-05,0.0034268707,0.24347809,2.7121027,Manila|Jakarta|Dhaka|SaoPaulo|CapeTown|MexicoCity,0.00010948129,0.00010948129,6.6964286e-05,0.00075680272,5.8460884e-05,0.00083120748,0.00061862245,0.00024553571,0.001577381,0.0010172194,0.00015943878,0.0034268707,0.14634146,0.14634146,0.089509827,1.0116031,0.0781435,1.1110585,0.82690031,0.3282027,2.1084537,1.3596969,0.21311864,4.5806299
250,near_core_9to11cities,11,建筑立面,建筑·结构,CapeTown,开普敦,0.0060629252,2.1885152,0.00036989796,0.0060629252,0.071809487,3.3275282,CapeTown|Paris|Jakarta|SaoPaulo|Sydney|Singapore|Manila|NewDelhi|MexicoCity|Amsterdam|HongKong,0.0012138605,0.0030814201,0.0012872024,0.0060629252,0.0053486395,0.0032823129,0.0015082908,0.0030931122,0.003565051,0.00036989796,0.0015880102,0.0028433248,0.43816345,1.1122906,0.46463742,2.1885152,1.9306817,1.1848062,0.54444302,1.1165111,1.2868653,0.13352091,0.57321908,1.0263461
251,unused,0,建筑立面,窗·竖构件,Manila,马尼拉,0.00035076531,1.3664596,0.00010629252,0.00035076531,0.022411547,3.5046179,,0.00016262755,0.00024340986,0.00019770408,0.0002997449,0.0003082483,0.00034970238,0.00034119898,0.00029336735,0.00014030612,0.00010629252,0.0002869898,0.00035076531,0.63354037,0.94824016,0.77018633,1.1677019,1.2008282,1.3623188,1.3291925,1.1428571,0.54658385,0.41407867,1.1180124,1.3664596
252,regional_3to5cities,3,植被,树冠,Singapore,新加坡,0.0030452806,6.0763521,4.2517007e-06,0.0030452806,0.4019445,2.1440065,Singapore|Jakarta|HongKong,0.0010235969,0.0030452806,3.5076531e-05,0.00020301871,4.3579932e-05,0.00012011054,4.2517007e-06,1.0629252e-05,0.0010926871,6.4838435e-05,9.460034e-05,0.00027636054,2.0424178,6.0763521,0.069989395,0.40509014,0.086956522,0.23966066,0.0084835631,0.021208908,2.1802757,0.12937434,0.18875928,0.5514316
253,unused,0,植被,沿墙绿篱,Manila,马尼拉,0.00021152211,7.8811878,0,0.00021152211,0.55135046,1.6083918,,0,6.377551e-06,9.5663265e-06,0,5.8460884e-05,0,1.0629252e-06,2.1258503e-06,9.5663265e-06,0,2.3384354e-05,0.00021152211,0,0.23762375,0.35643563,0,2.1782177,0,0.039603959,0.079207918,0.35643563,0,0.8712871,7.8811878
254,core_universal_12cities,12,建筑立面,建筑·结构,SaoPaulo,圣保罗,0.0055303997,2.4278104,0.00060055272,0.0055303997,0.10980758,3.1913064,SaoPaulo|MexicoCity|Manila|Singapore|Jakarta|Sydney|NewDelhi|CapeTown|Dhaka|Paris|Amsterdam|HongKong,0.00060055272,0.0026881378,0.00077487245,0.00091517857,0.00079931973,0.0055303997,0.0052295918,0.0017230017,0.0019557823,0.00090667517,0.0016028912,0.0046088435,0.26363884,1.1800754,0.34016409,0.40175759,0.35089629,2.4278104,2.2957577,0.75638683,0.85857604,0.39802465,0.70365906,2.0232531
255,near_core_9to11cities,10,建筑立面,建筑·结构,MexicoCity,墨西哥城,0.0065880102,3.0664193,0.0003210034,0.0065880102,0.13874103,3.0875811,MexicoCity|SaoPaulo|Manila|NewDelhi|Dhaka|Jakarta|Paris|Amsterdam|HongKong|Singapore,0.00097363946,0.00075467687,0.0010969388,0.00036352041,0.0011128827,0.0049957483,0.0065880102,0.0003210034,0.0014987245,0.0020153061,0.0023363095,0.0037244898,0.45318491,0.35126778,0.51057514,0.16920223,0.51799629,2.3252938,3.0664193,0.14941249,0.69758813,0.93803339,1.0874459,1.7335807
256,unused,0,建筑立面,沿街立面,Sydney,悉尼,0.00010097789,1.637931,2.869898e-05,0.00010097789,0.02068323,3.5108139,,5.5272109e-05,6.0586735e-05,4.4642857e-05,8.6096939e-05,3.9328231e-05,6.377551e-05,8.2908163e-05,0.00010097789,4.9957483e-05,2.869898e-05,6.2712585e-05,6.4838435e-05,0.89655171,0.9827586,0.72413792,1.3965517,0.63793102,1.0344827,1.3448276,1.637931,0.81034481,0.46551723,1.0172414,1.0517241
257,accessory_6to8cities,6,建筑立面,沿街立面,Jakarta,雅加达,0.0040539966,3.5678204,3.1887755e-06,0.0040539966,0.2898314,2.5459278,Jakarta|Manila|NewDelhi|Dhaka|MexicoCity|SaoPaulo,0.00020939626,7.6530612e-05,1.4880952e-05,0.00027317177,3.082483e-05,0.00051870748,0.0007642432,3.1887755e-06,0.0040539966,0.0016602891,0.0029060374,0.0031239371,0.18428438,0.067352666,0.013096352,0.2404116,0.027128157,0.4565014,0.67259121,0.0028063611,3.5678204,1.4611787,2.5575304,2.7492984
258,accessory_6to8cities,8,建筑立面,住宅·楼房,Singapore,新加坡,0.0071949405,5.4260521,0.00012223639,0.0071949405,0.24192502,2.7176704,Singapore|HongKong|Jakarta|Manila|NewDelhi|Paris|Amsterdam|MexicoCity,0.0017123724,0.0071949405,0.00071003401,0.00019770408,0.00093537415,0.0003125,0.00059842687,0.00039221939,0.0013807398,0.00012223639,0.0010023384,0.0013531037,1.2913828,5.4260521,0.53547094,0.1490982,0.70541082,0.23567134,0.4513026,0.29579158,1.0412826,0.092184369,0.75591182,1.0204409
259,accessory_6to8cities,6,车辆,车辆·店面,Dhaka,达卡,0.0062138605,3.8292576,0.00015731293,0.0062138605,0.22141376,2.7912025,Dhaka|NewDelhi|CapeTown|Jakarta|Manila|MexicoCity,0.00020620748,0.00015731293,0.00033056973,0.0024500425,0.00028486395,0.00048469388,0.0011957908,0.00027423469,0.0018824405,0.0062138605,0.004375,0.0016177721,0.12707424,0.096943231,0.20371179,1.5098253,0.17554585,0.29868996,0.73689956,0.16899563,1.1600437,3.8292576,2.6960699,0.99694323
260,near_core_9to11cities,9,植被,树丛·灌木,Sydney,悉尼,0.0017410714,2.2464,0.00011373299,0.0017410714,0.057336687,3.3794126,Sydney|Paris|SaoPaulo|MexicoCity|Amsterdam|Singapore|Manila|CapeTown|Jakarta,0.00048044218,0.00069834184,0.00075361395,0.00059842687,0.001348852,0.0010724915,0.0008067602,0.0017410714,0.00057185374,0.00011373299,0.00043792517,0.00067708333,0.61988571,0.90102857,0.97234286,0.77211428,1.7403429,1.3837714,1.0409143,2.2464,0.73782857,0.14674286,0.56502857,0.8736
261,regional_3to5cities,4,建筑立面,建筑·结构,Amsterdam,阿姆斯特丹,0.015110544,9.0093478,0,0.015110544,0.64441122,1.2747725,Amsterdam|Paris|Sydney|CapeTown,2.5510204e-05,3.295068e-05,0.015110544,0.0007727466,0.0027859269,0.00013180272,0.00038265306,0.00086309524,0,0,0,2.1258503e-05,0.015209929,0.019646158,9.0093478,0.46073409,1.661051,0.078584632,0.22814893,0.51460259,0,0,0,0.012674941
262,accessory_6to8cities,6,建筑立面,窗·竖构件,Singapore,新加坡,0.0015157313,2.2206073,0.00033482143,0.0015157313,0.047154308,3.4159161,Singapore|Sydney|CapeTown|Amsterdam|NewDelhi|HongKong,0.00060267857,0.0015157313,0.00073341837,0.0010331633,0.00048256803,0.00040922619,0.00033482143,0.0011415816,0.00037627551,0.00048256803,0.0006377551,0.00044111395,0.88294835,2.2206073,1.0744874,1.5136257,0.70698157,0.59953283,0.49052686,1.672463,0.55125876,0.70698157,0.93433688,0.64624967
263,accessory_6to8cities,8,路面·道路,路肩·开阔地,NewDelhi,新德里,0.0032302296,2.7585477,8.2908163e-05,0.0032302296,0.16258405,3.0021048,NewDelhi|Dhaka|CapeTown|Manila|Jakarta|MexicoCity|SaoPaulo|Paris,0.00014243197,0.00028911565,0.00023278061,0.0018739371,0.00054846939,0.00077912415,0.00081845238,8.2908163e-05,0.0011596514,0.0032196003,0.0032302296,0.0016751701,0.12163389,0.24689864,0.19878971,1.6003026,0.46838124,0.66535552,0.698941,0.070801815,0.9903177,2.7494705,2.7585477,1.4305598
264,core_universal_12cities,12,建筑立面,矮墙·巷弄,Sydney,悉尼,0.0046364796,1.4650284,0.0020110544,0.0046364796,0.0097601123,3.5499729,Sydney|CapeTown|MexicoCity|Singapore|HongKong|Paris|Dhaka|SaoPaulo|NewDelhi|Amsterdam|Jakarta|Manila,0.0032185374,0.0032259779,0.002556335,0.0040210459,0.0031707058,0.0028571429,0.0039296344,0.0046364796,0.0024734269,0.0031143707,0.0027625425,0.0020110544,1.016989,1.01934,0.80774721,1.2705645,1.0018752,0.90279605,1.2416804,1.4650284,0.78155,0.98407456,0.87290436,0.63545019
265,regional_3to5cities,4,路面·道路,车行道,Singapore,新加坡,0.00088647959,1.8650764,0.00021258503,0.00088647959,0.032064247,3.4700134,Singapore|HongKong|Sydney|CapeTown,0.00071747449,0.00088647959,0.00037096088,0.00053465136,0.00048788265,0.00044855442,0.00040284864,0.00067495748,0.00036458333,0.00022215136,0.00021258503,0.00038052721,1.5095043,1.8650764,0.78046962,1.1248602,1.0264629,0.94371971,0.8475587,1.4200522,0.76705181,0.46738725,0.44726053,0.80059635
266,near_core_9to11cities,9,建筑立面,沿街立面,NewDelhi,新德里,0.0023171769,2.4211013,1.4880952e-05,0.0023171769,0.096064891,3.2405735,NewDelhi|Jakarta|Dhaka|Manila|Paris|MexicoCity|CapeTown|SaoPaulo|Sydney,0.00026466837,1.4880952e-05,0.00024978741,0.00098214286,0.0010501701,0.00079931973,0.00099702381,0.00058886054,0.0017219388,0.0014041241,0.0023171769,0.0010948129,0.27653864,0.015548357,0.26099028,1.0261916,1.0972698,0.8351689,1.0417399,0.61527071,1.7991671,1.4670986,2.4211013,1.1439149
267,accessory_6to8cities,8,路面·道路,路口·人行道,MexicoCity,墨西哥城,0.0024032738,2.5586571,9.3537415e-05,0.0024032738,0.12400023,3.1404263,MexicoCity|Sydney|CapeTown|SaoPaulo|Jakarta|Manila|Paris|NewDelhi,0.00014030612,0.00040072279,9.3537415e-05,0.0017644558,0.00059417517,0.0011575255,0.0024032738,0.0020854592,0.0011139456,0.00035395408,0.00052295918,0.00064094388,0.14937759,0.42663146,0.099585062,1.8785364,0.63259147,1.2323651,2.5586571,2.2202942,1.1859676,0.37683893,0.55677103,0.68238401
268,near_core_9to11cities,9,路面·道路,车行道,SaoPaulo,圣保罗,0.014460034,4.1922958,8.9285714e-05,0.014460034,0.24750705,2.697659,SaoPaulo|MexicoCity|Sydney|CapeTown|Paris|Manila|Singapore|HongKong|Jakarta,0.0010150935,0.0010969388,8.9285714e-05,0.0046864371,0.0044440901,0.014460034,0.0072757228,0.0057536139,0.00061330782,0.00017113095,0.00020301871,0.0015816327,0.29429892,0.31802773,0.025885978,1.3587057,1.2884438,4.1922958,2.1093991,1.6681048,0.17781202,0.049614792,0.058859784,0.45855162
269,core_universal_12cities,12,路面·道路,车行道,CapeTown,开普敦,0.0019579082,1.8595104,0.00065369898,0.0019579082,0.018370791,3.5191039,CapeTown|Sydney|Paris|SaoPaulo|MexicoCity|Jakarta|Singapore|HongKong|Amsterdam|Dhaka|Manila|NewDelhi,0.00098745748,0.0010034014,0.00096088435,0.0019579082,0.0011745323,0.0011309524,0.001108631,0.0012436224,0.001036352,0.00071641156,0.00065369898,0.00066113946,0.93783124,0.95297384,0.91259359,1.8595104,1.1155043,1.0741146,1.0529149,1.1811222,0.98426853,0.68040717,0.6208463,0.62791285
270,accessory_6to8cities,7,建筑立面,矮墙·巷弄,HongKong,香港,0.003026148,2.8546123,0.00012967687,0.003026148,0.14356764,3.0702779,HongKong|Singapore|Amsterdam|Paris|Sydney|CapeTown|SaoPaulo,0.003026148,0.0020727041,0.0018314201,0.00094068878,0.0018005952,0.00054528061,0.00039540816,0.0012616922,0.00020301871,0.00012967687,0.00027210884,0.00024234694,2.8546123,1.9552139,1.727607,0.88736631,1.6985294,0.51437166,0.37299465,1.1901738,0.1915107,0.1223262,0.25668449,0.22860963
271,pair_specific_2cities,2,车辆,车辆·店面,Jakarta,雅加达,0.0037436224,6.869961,0,0.0037436224,0.45683663,1.9472203,Jakarta|Manila,2.2321429e-05,6.377551e-05,0,3.6139456e-05,6.377551e-06,0.00045280612,0.00020408163,4.2517007e-06,0.0037436224,0.00037946429,0.00031037415,0.0013159014,0.040962289,0.11703511,0,0.066319896,0.011703511,0.83094928,0.37451235,0.0078023407,6.869961,0.69635891,0.56957087,2.4148244
272,near_core_9to11cities,11,路面·道路,车行道,MexicoCity,墨西哥城,0.011614583,2.9812428,0.00037946429,0.011614583,0.12393313,3.1406669,MexicoCity|Jakarta|NewDelhi|Dhaka|SaoPaulo|Manila|HongKong|Singapore|Paris|Amsterdam|CapeTown,0.0025627126,0.0025255102,0.00093962585,0.00084927721,0.0015019133,0.0043356718,0.011614583,0.00037946429,0.0079921344,0.0048394983,0.0049606718,0.0042495748,0.6577996,0.64825046,0.24118409,0.21799332,0.38551258,1.1128845,2.9812428,0.097401269,2.051429,1.2422072,1.2733101,1.0907851
273,regional_3to5cities,5,植被,树丛·灌木,CapeTown,开普敦,0.0014477041,2.7986301,0.00018494898,0.0014477041,0.068873121,3.3380549,CapeTown|Sydney|MexicoCity|NewDelhi|Paris,0.00024553571,0.00018494898,0.00037521259,0.0014477041,0.00053252551,0.0004389881,0.0006335034,0.00084608844,0.0003167517,0.00027848639,0.00055909864,0.00034863946,0.47465753,0.35753425,0.72534246,2.7986301,1.0294521,0.84863014,1.2246575,1.6356164,0.61232877,0.53835616,1.0808219,0.6739726
274,pair_specific_2cities,2,路面·道路,路肩·开阔地,HongKong,香港,0.00071534864,2.2640875,8.7159864e-05,0.00071534864,0.06026377,3.3689191,HongKong|NewDelhi,0.00071534864,0.00037733844,0.00040816327,9.247449e-05,0.00042942177,0.00026360544,0.00022321429,8.7159864e-05,0.00021683673,0.00027954932,0.00051020408,0.00018813776,2.2640875,1.1942809,1.2918419,0.29268293,1.3591253,0.83431455,0.70647603,0.27586207,0.686291,0.88477712,1.6148023,0.59545837
275,core_universal_12cities,12,建筑立面,建筑·结构,Singapore,新加坡,0.0015136054,1.5482468,0.00058460884,0.0015136054,0.016558559,3.5256007,Singapore|NewDelhi|Sydney|SaoPaulo|Manila|CapeTown|MexicoCity|Paris|Jakarta|HongKong|Dhaka|Amsterdam,0.00065369898,0.0015136054,0.00058460884,0.00099489796,0.00090136054,0.0011160714,0.00091305272,0.0012149235,0.00076636905,0.00064944728,0.0013786139,0.0010448554,0.66865996,1.5482468,0.59798858,1.0176678,0.92198967,1.1416146,0.93394944,1.242729,0.78390867,0.66431095,1.4101658,1.0687687
276,near_core_9to11cities,10,建筑立面,住宅·楼房,MexicoCity,墨西哥城,0.018452381,2.5450503,0.00015625,0.018452381,0.16549437,2.9916714,MexicoCity|SaoPaulo|Manila|Jakarta|NewDelhi|Paris|Dhaka|CapeTown|Singapore|HongKong,0.0007769983,0.0023394983,0.00015625,0.0037627551,0.0051732568,0.016795281,0.018452381,0.0001732568,0.01191858,0.0045854592,0.010834396,0.012035502,0.10716773,0.32267602,0.021550829,0.51897915,0.71352302,2.3164942,2.5450503,0.023896497,1.6438738,0.63245086,1.4943374,1.6600002
277,unused,0,路面·道路,车行道,Jakarta,雅加达,0.00012861395,2.3157894,1.7006803e-05,0.00012861395,0.046794563,3.4172057,,1.7006803e-05,4.4642857e-05,7.3341837e-05,4.9957483e-05,5.1020408e-05,3.8265306e-05,5.4209184e-05,3.295068e-05,0.00012861395,4.1454082e-05,8.9285714e-05,4.5705782e-05,0.30622009,0.80382774,1.3205741,0.89952151,0.91866027,0.6889952,0.97607654,0.59330142,2.3157894,0.74641147,1.6076555,0.82296649
278,core_universal_12cities,12,建筑立面,窗·竖构件,Singapore,新加坡,0.0085395408,2.2750614,0.0019982993,0.0085395408,0.047119258,3.4160417,Singapore|Dhaka|Sydney|Jakarta|NewDelhi|HongKong|Amsterdam|MexicoCity|SaoPaulo|Manila|CapeTown|Paris,0.003096301,0.0085395408,0.0030187075,0.0020790816,0.0019982993,0.0027349065,0.0028582058,0.0040104167,0.0032631803,0.0075053146,0.0032334184,0.0027051446,0.82490089,2.2750614,0.80422881,0.55389843,0.53237682,0.72861997,0.76146876,1.068435,0.86936001,1.999528,0.861431,0.72069096
279,city_unique_1city,1,建筑立面,沿街立面,HongKong,香港,0.00078018707,5.0942741,1.4880952e-05,0.00078018707,0.23300709,2.7496408,HongKong,0.00078018707,6.2712585e-05,2.5510204e-05,7.3341837e-05,3.8265306e-05,1.4880952e-05,2.2321429e-05,0.00017219388,0.00018069728,0.00021471088,0.00015412415,9.8852041e-05,5.0942741,0.40948525,0.16657027,0.47888953,0.24985541,0.097165991,0.14574899,1.1243493,1.1798728,1.4019664,1.0063621,0.6454598
280,unused,0,建筑立面,住宅·楼房,SaoPaulo,圣保罗,0.00039965986,1.592658,0.00011798469,0.00039965986,0.020128122,3.5128039,,0.00021577381,0.00017006803,0.00025403912,0.00022002551,0.00030718537,0.00039965986,0.00034013605,0.00011798469,0.00030931122,0.00017963435,0.00019345238,0.0003039966,0.85986586,0.67772679,1.0123544,0.87680903,1.224144,1.592658,1.3554536,0.47017296,1.2326156,0.71584892,0.77091422,1.2114366
281,accessory_6to8cities,6,植被,树冠,Singapore,新加坡,0.0071045918,4.3206206,0,0.0071045918,0.32010322,2.4374045,Singapore|Dhaka|Manila|Jakarta|SaoPaulo|HongKong,0.0010714286,0.0071045918,0,5.7397959e-05,2.1258503e-06,0.0011947279,3.1887755e-06,0.00017857143,0.0028082483,0.0038307823,0.00014136905,0.0033397109,0.65158371,4.3206206,0,0.03490627,0.0012928248,0.72656755,0.0019392372,0.10859729,1.7078216,2.3296703,0.085972851,2.0310278
282,city_unique_1city,1,植被,树冠,HongKong,香港,0.020637755,11.920188,0,0.020637755,0.97957656,0.073217281,HongKong,0.020637755,4.9957483e-05,0,1.4880952e-05,0,6.377551e-06,0,1.0629252e-06,0,3.295068e-05,1.0629252e-05,2.2321429e-05,11.920188,0.028855009,0,0.008595109,0,0.0036836181,0,0.00061393635,0,0.019032027,0.0061393635,0.012892663
283,core_universal_12cities,12,建筑立面,沿街立面,Paris,巴黎,0.0028603316,1.5030021,0.00059417517,0.0028603316,0.037730167,3.4497013,Paris|CapeTown|Amsterdam|Jakarta|Manila|Singapore|SaoPaulo|MexicoCity|Sydney|NewDelhi|Dhaka|HongKong,0.00059417517,0.0019897959,0.0027721088,0.0027795493,0.0028603316,0.0019005102,0.001832483,0.0017261905,0.0025403912,0.00066539116,0.0009502551,0.0022257653,0.31221783,1.0455667,1.4566442,1.4605539,1.5030021,0.99865022,0.96290435,0.90705143,1.3348848,0.34963928,0.49932511,1.1695602
284,regional_3to5cities,4,植被,树丛·灌木,Jakarta,雅加达,0.0029921344,3.4914729,0,0.0029921344,0.25591842,2.6675046,Jakarta|Manila|NewDelhi|Singapore,0.00020408163,0.0013722364,0,0.00021045918,5.952381e-05,0.00029230442,0.00025722789,0.00040284864,0.0029921344,0.00017006803,0.001690051,0.0026328656,0.23813953,1.6012403,0,0.2455814,0.069457364,0.34108527,0.30015504,0.47007752,3.4914729,0.19844961,1.972093,3.0722481
285,accessory_6to8cities,8,建筑立面,沿街立面,HongKong,香港,0.01776892,7.4251027,7.0153061e-05,0.01776892,0.42802481,2.0505096,HongKong|MexicoCity|Singapore|SaoPaulo|Sydney|Paris|Manila|Jakarta,0.01776892,0.0021332908,7.0153061e-05,0.00010416667,0.0010884354,0.0015465561,0.0030346514,0.0012478741,0.00060161565,0.00014880952,0.00021789966,0.00075467687,7.4251027,0.89143872,0.029314876,0.043528149,0.45482474,0.64625976,1.2680905,0.52144946,0.25139727,0.06218307,0.091053781,0.315357
286,accessory_6to8cities,8,建筑立面,沿街立面,Manila,马尼拉,0.0022406463,2.8995873,2.6573129e-05,0.0022406463,0.12263142,3.1453334,Manila|Jakarta|SaoPaulo|Paris|NewDelhi|Dhaka|HongKong|MexicoCity,0.00071641156,0.00022534014,0.00012117347,0.00021683673,0.0009077381,0.0010852466,0.00062606293,2.6573129e-05,0.001349915,0.00085565476,0.00090136054,0.0022406463,0.92709766,0.29160935,0.1568088,0.28060523,1.1746905,1.4044016,0.81017882,0.034387895,1.7469051,1.1072902,1.1664374,2.8995873
287,pair_specific_2cities,2,路面·道路,路口·人行道,Jakarta,雅加达,0.00072916667,1.9741007,0.00018282313,0.00072916667,0.027325482,3.4870017,Jakarta|Amsterdam,0.0002997449,0.00043367347,0.00050807823,0.00018282313,0.00042410714,0.0003380102,0.00030187075,0.0002869898,0.00072916667,0.00036245748,0.00019557823,0.00036989796,0.81151079,1.1741007,1.3755396,0.49496403,1.1482014,0.91510791,0.81726618,0.77697842,1.9741007,0.98129496,0.5294964,1.0014388
288,near_core_9to11cities,9,车辆,车辆·店面,Singapore,新加坡,0.0025903486,2.3698541,0.00012755102,0.0025903486,0.097794278,3.2343737,Singapore|Dhaka|Manila|NewDelhi|Jakarta|HongKong|Sydney|SaoPaulo|CapeTown,0.0012468112,0.0025903486,0.00012755102,0.00056335034,0.00026360544,0.0006377551,0.00045386905,0.00071853741,0.0012967687,0.0024489796,0.001321216,0.0014477041,1.1406807,2.3698541,0.11669368,0.51539708,0.24116694,0.58346839,0.41523501,0.65737439,1.1863857,2.2405186,1.208752,1.3244733
289,unused,0,路面·道路,车行道,Jakarta,雅加达,0.00030931122,1.6951456,8.9285714e-05,0.00030931122,0.02231293,3.5049715,,0.0001605017,0.00017857143,0.00011479592,0.00019132653,0.00013711735,0.00020727041,8.9285714e-05,0.00012117347,0.00030931122,0.00026573129,0.00020089286,0.00021364796,0.87961165,0.97864077,0.62912621,1.0485437,0.75145631,1.1359223,0.48932039,0.66407767,1.6951456,1.4563107,1.1009709,1.1708738
290,city_unique_1city,1,植被,树丛·灌木,MexicoCity,墨西哥城,0.00078762755,6.0284745,1.2755102e-05,0.00078762755,0.28204188,2.5738529,MexicoCity,4.9957483e-05,1.3818027e-05,7.1215986e-05,5.3146259e-05,8.2908163e-05,0.00013180272,0.00078762755,7.4404762e-05,1.2755102e-05,3.6139456e-05,8.2908163e-05,0.00017113095,0.38237288,0.10576271,0.54508474,0.40677966,0.63457627,1.0088136,6.0284745,0.56949152,0.097627118,0.27661017,0.63457627,1.3098305
291,core_universal_12cities,12,路面·道路,车行道,SaoPaulo,圣保罗,0.0031069303,1.4638177,0.0010894983,0.0031069303,0.015358056,3.5299044,SaoPaulo|Manila|Paris|MexicoCity|Sydney|Singapore|NewDelhi|Jakarta|HongKong|Amsterdam|Dhaka|CapeTown,0.0017889031,0.0022406463,0.0017538265,0.0010894983,0.0027008929,0.0031069303,0.0024128401,0.0023416241,0.0018409864,0.0014147534,0.0018718112,0.0029071003,0.84283449,1.0556715,0.82630832,0.51331274,1.2725148,1.4638177,1.1367999,1.1032468,0.86737334,0.66655538,0.88189634,1.3696686
292,accessory_6to8cities,8,路面·道路,车行道,CapeTown,开普敦,0.0021237245,2.0928771,0.00019664116,0.0021237245,0.085641347,3.2779415,CapeTown|Jakarta|MexicoCity|Singapore|Amsterdam|Manila|SaoPaulo|Sydney,0.00044430272,0.0016422194,0.0012064201,0.0021237245,0.00034438776,0.00075786565,0.0017346939,0.00069940476,0.0018261054,0.00026892007,0.00019664116,0.00093218537,0.43784916,1.6183659,1.1888966,2.0928771,0.33938547,0.74685754,1.7094972,0.68924581,1.799581,0.26501397,0.19378492,0.91864525
293,regional_3to5cities,5,路面·道路,车行道,Dhaka,达卡,0.0020939626,3.3527159,0.00016687925,0.0020939626,0.11088381,3.1874482,Dhaka|Manila|Jakarta|NewDelhi|Amsterdam,0.00035820578,0.00036245748,0.00051870748,0.00024128401,0.00046981293,0.00016687925,0.00029655612,0.00023703231,0.00089073129,0.0020939626,0.00087585034,0.00098320578,0.57353567,0.58034321,0.83052049,0.38632818,0.75223372,0.26719614,0.47482627,0.37952063,1.4261807,3.3527159,1.4023543,1.5742448
